sku_w_pkg,cycle_month,forecasted_month,forecast
DE_APT_PN_JB_3,2017-06,2018-12,15.99
DE_APT_PN_JB_3,2017-06,2019-01,11.58
DE_APT_PN_JB_3,2017-06,2019-02,16.16
DE_APT_PN_JB_3,2017-06,2019-03,15.02
DE_APT_PN_JB_3,2017-06,2019-04,14.62
DE_APT_PN_JB_3,2017-06,2019-05,13.87
DE_APT_PN_JB_3,2017-06,2019-06,15.02
DE_APT_PN_JB_3,2017-06,2019-07,13.87
DE_APT_PN_JB_3,2017-06,2019-08,13.87
DE_APT_PN_JB_3,2017-06,2019-09,13.87
DE_APT_PN_JB_3,2017-06,2019-10,13.87
DE_APT_PN_JB_3,2017-06,2019-11,17.96
DE_APT_PN_JB_3,2017-06,2019-12,13.87
DE_APT_PN_JB_3,2017-07,2017-07,11.47
DE_APT_PN_JB_3,2017-07,2017-08,11.79
DE_APT_PN_JB_3,2017-07,2017-09,25.07
DE_APT_PN_JB_3,2017-07,2017-10,31.47
DE_APT_PN_JB_3,2017-07,2017-11,27.56
DE_APT_PN_JB_3,2017-07,2017-12,15
DE_APT_PN_JB_3,2017-07,2018-01,16.73
DE_APT_PN_JB_3,2017-07,2018-02,9.18
DE_APT_PN_JB_3,2017-07,2018-03,17.14
DE_APT_PN_JB_3,2017-07,2018-04,16.75
DE_APT_PN_JB_3,2017-07,2018-05,15.99
DE_APT_PN_JB_3,2017-07,2018-06,17.59
DE_APT_PN_JB_3,2017-07,2018-07,15.99
DE_APT_PN_JB_3,2017-07,2018-08,15.99
DE_APT_PN_JB_3,2017-07,2018-09,15.99
DE_APT_PN_JB_3,2017-07,2018-10,15.99
DE_APT_PN_JB_3,2017-07,2018-11,18.13
DE_APT_PN_JB_3,2017-07,2018-12,15.99
DE_APT_PN_JB_3,2017-07,2019-01,11.58
DE_APT_PN_JB_3,2017-07,2019-02,16.16
DE_APT_PN_JB_3,2017-07,2019-03,15.02
DE_APT_PN_JB_3,2017-07,2019-04,14.62
DE_APT_PN_JB_3,2017-07,2019-05,13.87
DE_APT_PN_JB_3,2017-07,2019-06,15.02
DE_APT_PN_JB_3,2017-07,2019-07,13.87
DE_APT_PN_JB_3,2017-07,2019-08,13.87
DE_APT_PN_JB_3,2017-07,2019-09,13.87
DE_APT_PN_JB_3,2017-07,2019-10,13.87
DE_APT_PN_JB_3,2017-07,2019-11,17.96
DE_APT_PN_JB_3,2017-07,2019-12,13.87
DE_APT_PN_JB_3,2017-08,2017-08,11.78
DE_APT_PN_JB_3,2017-08,2017-09,11.78
DE_APT_PN_JB_3,2017-08,2017-10,34.98
DE_APT_PN_JB_3,2017-08,2017-11,36.6
DE_APT_PN_JB_3,2017-08,2017-12,22.32
DE_APT_PN_JB_3,2017-08,2018-01,17.63
DE_APT_PN_JB_3,2017-08,2018-02,12.4
DE_APT_PN_JB_3,2017-08,2018-03,16.6
DE_APT_PN_JB_3,2017-08,2018-04,16.18
DE_APT_PN_JB_3,2017-08,2018-05,15.5
DE_APT_PN_JB_3,2017-08,2018-06,17.05
DE_APT_PN_JB_3,2017-08,2018-07,15.5
DE_APT_PN_JB_3,2017-08,2018-08,15.5
DE_APT_PN_JB_3,2017-08,2018-09,15.5
DE_APT_PN_JB_3,2017-08,2018-10,15.5
DE_APT_PN_JB_3,2017-08,2018-11,17.58
DE_APT_PN_JB_3,2017-08,2018-12,15.5
DE_APT_PN_JB_3,2017-08,2019-01,11.18
DE_APT_PN_JB_3,2017-08,2019-02,15.57
DE_APT_PN_JB_3,2017-08,2019-03,14.47
DE_APT_PN_JB_3,2017-08,2019-04,14.05
DE_APT_PN_JB_3,2017-08,2019-05,13.38
DE_APT_PN_JB_3,2017-08,2019-06,14.47
DE_APT_PN_JB_3,2017-08,2019-07,13.38
DE_APT_PN_JB_3,2017-08,2019-08,13.38
DE_APT_PN_JB_3,2017-08,2019-09,13.38
DE_APT_PN_JB_3,2017-08,2019-10,13.38
DE_APT_PN_JB_3,2017-08,2019-11,17.4
DE_APT_PN_JB_3,2017-08,2019-12,13.38
DE_APT_PN_JB_3,2017-09,2017-09,11.78
DE_APT_PN_JB_3,2017-09,2017-10,34.98
DE_APT_PN_JB_3,2017-09,2017-11,36.6
DE_APT_PN_JB_3,2017-09,2017-12,39.53
DE_APT_PN_JB_3,2017-09,2018-01,11.62
DE_APT_PN_JB_3,2017-09,2018-02,13.5
DE_APT_PN_JB_3,2017-09,2018-03,18.53
DE_APT_PN_JB_3,2017-09,2018-04,16.6
DE_APT_PN_JB_3,2017-09,2018-05,15.96
DE_APT_PN_JB_3,2017-09,2018-06,17.56
DE_APT_PN_JB_3,2017-09,2018-07,15.96
DE_APT_PN_JB_3,2017-09,2018-08,15.96
DE_APT_PN_JB_3,2017-09,2018-09,15.96
DE_APT_PN_JB_3,2017-09,2018-10,15.96
DE_APT_PN_JB_3,2017-09,2018-11,18.08
DE_APT_PN_JB_3,2017-09,2018-12,15.96
DE_APT_PN_JB_3,2017-09,2019-01,13.79
DE_APT_PN_JB_3,2017-09,2019-02,18.13
DE_APT_PN_JB_3,2017-09,2019-03,17.05
DE_APT_PN_JB_3,2017-09,2019-04,16.6
DE_APT_PN_JB_3,2017-09,2019-05,15.96
DE_APT_PN_JB_3,2017-09,2019-06,17.05
DE_APT_PN_JB_3,2017-09,2019-07,15.96
DE_APT_PN_JB_3,2017-09,2019-08,15.96
DE_APT_PN_JB_3,2017-09,2019-09,15.96
DE_APT_PN_JB_3,2017-09,2019-10,15.96
DE_APT_PN_JB_3,2017-09,2019-11,22.69
DE_APT_PN_JB_3,2017-09,2019-12,15.96
DE_APT_PN_JB_3,2017-10,2017-10,34.98
DE_APT_PN_JB_3,2017-10,2017-11,36.6
DE_APT_PN_JB_3,2017-10,2017-12,47.4
DE_APT_PN_JB_3,2017-10,2018-01,12.28
DE_APT_PN_JB_3,2017-10,2018-02,11.85
DE_APT_PN_JB_3,2017-10,2018-03,19.19
DE_APT_PN_JB_3,2017-10,2018-04,16.6
DE_APT_PN_JB_3,2017-10,2018-05,15.96
DE_APT_PN_JB_3,2017-10,2018-06,17.56
DE_APT_PN_JB_3,2017-10,2018-07,15.96
DE_APT_PN_JB_3,2017-10,2018-08,15.96
DE_APT_PN_JB_3,2017-10,2018-09,15.96
DE_APT_PN_JB_3,2017-10,2018-10,15.96
DE_APT_PN_JB_3,2017-10,2018-11,18.08
DE_APT_PN_JB_3,2017-10,2018-12,15.96
DE_APT_PN_JB_3,2017-10,2019-01,14.82
DE_APT_PN_JB_3,2017-10,2019-02,17.11
DE_APT_PN_JB_3,2017-10,2019-03,17.05
DE_APT_PN_JB_3,2017-10,2019-04,16.6
DE_APT_PN_JB_3,2017-10,2019-05,15.96
DE_APT_PN_JB_3,2017-10,2019-06,17.56
DE_APT_PN_JB_3,2017-10,2019-07,15.96
DE_APT_PN_JB_3,2017-10,2019-08,15.96
DE_APT_PN_JB_3,2017-10,2019-09,15.96
DE_APT_PN_JB_3,2017-10,2019-10,15.96
DE_APT_PN_JB_3,2017-10,2019-11,18.08
DE_APT_PN_JB_3,2017-10,2019-12,15.96
DE_APT_PN_JB_3,2017-11,2017-11,36.6
DE_APT_PN_JB_3,2017-11,2017-12,20.13
DE_APT_PN_JB_3,2017-11,2018-01,18.76
DE_APT_PN_JB_3,2017-11,2018-02,15.35
DE_APT_PN_JB_3,2017-11,2018-03,23.95
DE_APT_PN_JB_3,2017-11,2018-04,18.96
DE_APT_PN_JB_3,2017-11,2018-05,17.86
DE_APT_PN_JB_3,2017-11,2018-06,19.65
DE_APT_PN_JB_3,2017-11,2018-07,17.86
DE_APT_PN_JB_3,2017-11,2018-08,17.86
DE_APT_PN_JB_3,2017-11,2018-09,17.86
DE_APT_PN_JB_3,2017-11,2018-10,17.86
DE_APT_PN_JB_3,2017-11,2018-11,20.31
DE_APT_PN_JB_3,2017-11,2018-12,17.86
DE_APT_PN_JB_3,2017-11,2019-01,17.03
DE_APT_PN_JB_3,2017-11,2019-02,19.55
DE_APT_PN_JB_3,2017-11,2019-03,19.65
DE_APT_PN_JB_3,2017-11,2019-04,18.96
DE_APT_PN_JB_3,2017-11,2019-05,17.86
DE_APT_PN_JB_3,2017-11,2019-06,19.65
DE_APT_PN_JB_3,2017-11,2019-07,17.86
DE_APT_PN_JB_3,2017-11,2019-08,17.86
DE_APT_PN_JB_3,2017-11,2019-09,17.86
DE_APT_PN_JB_3,2017-11,2019-10,17.86
DE_APT_PN_JB_3,2017-11,2019-11,20.31
DE_APT_PN_JB_3,2017-11,2019-12,17.86
DE_APT_PN_JB_3,2017-12,2017-12,20.18
DE_APT_PN_JB_3,2017-12,2018-01,15.57
DE_APT_PN_JB_3,2017-12,2018-02,11.99
DE_APT_PN_JB_3,2017-12,2018-03,17.3
DE_APT_PN_JB_3,2017-12,2018-04,15.89
DE_APT_PN_JB_3,2017-12,2018-05,16.02
DE_APT_PN_JB_3,2017-12,2018-06,17.62
DE_APT_PN_JB_3,2017-12,2018-07,16.02
DE_APT_PN_JB_3,2017-12,2018-08,16.02
DE_APT_PN_JB_3,2017-12,2018-09,16.02
DE_APT_PN_JB_3,2017-12,2018-10,16.02
DE_APT_PN_JB_3,2017-12,2018-11,18.72
DE_APT_PN_JB_3,2017-12,2018-12,16.02
DE_APT_PN_JB_3,2017-12,2019-01,16.02
DE_APT_PN_JB_3,2017-12,2019-02,12.18
DE_APT_PN_JB_3,2017-12,2019-03,17.62
DE_APT_PN_JB_3,2017-12,2019-04,16.02
DE_APT_PN_JB_3,2017-12,2019-05,16.02
DE_APT_PN_JB_3,2017-12,2019-06,17.62
DE_APT_PN_JB_3,2017-12,2019-07,16.02
DE_APT_PN_JB_3,2017-12,2019-08,16.02
DE_APT_PN_JB_3,2017-12,2019-09,16.02
DE_APT_PN_JB_3,2017-12,2019-10,16.02
DE_APT_PN_JB_3,2017-12,2019-11,18.72
DE_APT_PN_JB_3,2017-12,2019-12,16.02
DE_APT_PN_JB_3,2018-01,2018-01,15.8
DE_APT_PN_JB_3,2018-01,2018-02,12.21
DE_APT_PN_JB_3,2018-01,2018-03,17.56
DE_APT_PN_JB_3,2018-01,2018-04,16.12
DE_APT_PN_JB_3,2018-01,2018-05,16.25
DE_APT_PN_JB_3,2018-01,2018-06,17.88
DE_APT_PN_JB_3,2018-01,2018-07,16.25
DE_APT_PN_JB_3,2018-01,2018-08,16.25
DE_APT_PN_JB_3,2018-01,2018-09,16.25
DE_APT_PN_JB_3,2018-01,2018-10,16.25
DE_APT_PN_JB_3,2018-01,2018-11,19.03
DE_APT_PN_JB_3,2018-01,2018-12,16.25
DE_APT_PN_JB_3,2018-01,2019-01,15.8
DE_APT_PN_JB_3,2018-01,2019-02,12.21
DE_APT_PN_JB_3,2018-01,2019-03,17.56
DE_APT_PN_JB_3,2018-01,2019-04,16.12
DE_APT_PN_JB_3,2018-01,2019-05,16.25
DE_APT_PN_JB_3,2018-01,2019-06,17.88
DE_APT_PN_JB_3,2018-01,2019-07,16.25
DE_APT_PN_JB_3,2018-01,2019-08,16.25
DE_APT_PN_JB_3,2018-01,2019-09,16.25
DE_APT_PN_JB_3,2018-01,2019-10,16.25
DE_APT_PN_JB_3,2018-01,2019-11,19.03
DE_APT_PN_JB_3,2018-01,2019-12,16.25
DE_APT_PN_JB_3,2018-02,2018-02,12.34
DE_APT_PN_JB_3,2018-02,2018-03,17.75
DE_APT_PN_JB_3,2018-02,2018-04,16.28
DE_APT_PN_JB_3,2018-02,2018-05,16.39
DE_APT_PN_JB_3,2018-02,2018-06,18.03
DE_APT_PN_JB_3,2018-02,2018-07,16.39
DE_APT_PN_JB_3,2018-02,2018-08,16.39
DE_APT_PN_JB_3,2018-02,2018-09,16.39
DE_APT_PN_JB_3,2018-02,2018-10,16.39
DE_APT_PN_JB_3,2018-02,2018-11,19.18
DE_APT_PN_JB_3,2018-02,2018-12,16.39
DE_APT_PN_JB_3,2018-02,2019-01,15.99
DE_APT_PN_JB_3,2018-02,2019-02,12.34
DE_APT_PN_JB_3,2018-02,2019-03,17.75
DE_APT_PN_JB_3,2018-02,2019-04,16.28
DE_APT_PN_JB_3,2018-02,2019-05,16.39
DE_APT_PN_JB_3,2018-02,2019-06,18.03
DE_APT_PN_JB_3,2018-02,2019-07,16.39
DE_APT_PN_JB_3,2018-02,2019-08,16.39
DE_APT_PN_JB_3,2018-02,2019-09,16.39
DE_APT_PN_JB_3,2018-02,2019-10,16.39
DE_APT_PN_JB_3,2018-02,2019-11,19.18
DE_APT_PN_JB_3,2018-02,2019-12,16.39
DE_APT_PN_JB_3,2018-03,2018-03,16.38
DE_APT_PN_JB_3,2018-03,2018-04,15.02
DE_APT_PN_JB_3,2018-03,2018-05,15.12
DE_APT_PN_JB_3,2018-03,2018-06,16.64
DE_APT_PN_JB_3,2018-03,2018-07,15.12
DE_APT_PN_JB_3,2018-03,2018-08,15.12
DE_APT_PN_JB_3,2018-03,2018-09,15.12
DE_APT_PN_JB_3,2018-03,2018-10,15.12
DE_APT_PN_JB_3,2018-03,2018-11,17.67
DE_APT_PN_JB_3,2018-03,2018-12,15.12
DE_APT_PN_JB_3,2018-03,2019-01,14.77
DE_APT_PN_JB_3,2018-03,2019-02,11.36
DE_APT_PN_JB_3,2018-03,2019-03,16.38
DE_APT_PN_JB_3,2018-03,2019-04,15.02
DE_APT_PN_JB_3,2018-03,2019-05,15.12
DE_APT_PN_JB_3,2018-03,2019-06,16.64
DE_APT_PN_JB_3,2018-03,2019-07,15.12
DE_APT_PN_JB_3,2018-03,2019-08,15.12
DE_APT_PN_JB_3,2018-03,2019-09,15.12
DE_APT_PN_JB_3,2018-03,2019-10,15.12
DE_APT_PN_JB_3,2018-03,2019-11,17.67
DE_APT_PN_JB_3,2018-03,2019-12,15.12
DE_APT_PN_JB_3,2018-04,2018-04,12.03
DE_APT_PN_JB_3,2018-04,2018-05,12.03
DE_APT_PN_JB_3,2018-04,2018-06,13.21
DE_APT_PN_JB_3,2018-04,2018-07,12.24
DE_APT_PN_JB_3,2018-04,2018-08,12.24
DE_APT_PN_JB_3,2018-04,2018-09,12.24
DE_APT_PN_JB_3,2018-04,2018-10,12.24
DE_APT_PN_JB_3,2018-04,2018-11,14.34
DE_APT_PN_JB_3,2018-04,2018-12,12.24
DE_APT_PN_JB_3,2018-04,2019-01,11.88
DE_APT_PN_JB_3,2018-04,2019-02,9.19
DE_APT_PN_JB_3,2018-04,2019-03,13.21
DE_APT_PN_JB_3,2018-04,2019-04,12.14
DE_APT_PN_JB_3,2018-04,2019-05,12.24
DE_APT_PN_JB_3,2018-04,2019-06,13.46
DE_APT_PN_JB_3,2018-04,2019-07,12.24
DE_APT_PN_JB_3,2018-04,2019-08,12.24
DE_APT_PN_JB_3,2018-04,2019-09,12.24
DE_APT_PN_JB_3,2018-04,2019-10,12.24
DE_APT_PN_JB_3,2018-04,2019-11,14.34
DE_APT_PN_JB_3,2018-04,2019-12,12.24
DE_APT_PN_JB_3,2018-05,2018-05,11.74
DE_APT_PN_JB_3,2018-05,2018-06,12.91
DE_APT_PN_JB_3,2018-05,2018-07,11.74
DE_APT_PN_JB_3,2018-05,2018-08,11.74
DE_APT_PN_JB_3,2018-05,2018-09,11.74
DE_APT_PN_JB_3,2018-05,2018-10,11.74
DE_APT_PN_JB_3,2018-05,2018-11,13.79
DE_APT_PN_JB_3,2018-05,2018-12,11.74
DE_APT_PN_JB_3,2018-05,2019-01,13.78
DE_APT_PN_JB_3,2018-05,2019-02,11.24
DE_APT_PN_JB_3,2018-05,2019-03,15.06
DE_APT_PN_JB_3,2018-05,2019-04,14.04
DE_APT_PN_JB_3,2018-05,2019-05,14.14
DE_APT_PN_JB_3,2018-05,2019-06,15.31
DE_APT_PN_JB_3,2018-05,2019-07,14.14
DE_APT_PN_JB_3,2018-05,2019-08,14.14
DE_APT_PN_JB_3,2018-05,2019-09,14.14
DE_APT_PN_JB_3,2018-05,2019-10,14.14
DE_APT_PN_JB_3,2018-05,2019-11,16.19
DE_APT_PN_JB_3,2018-05,2019-12,14.14
DE_APT_PN_JB_3,2018-06,2018-06,17.88
DE_APT_PN_JB_3,2018-06,2018-07,16.25
DE_APT_PN_JB_3,2018-06,2018-08,16.25
DE_APT_PN_JB_3,2018-06,2018-09,16.25
DE_APT_PN_JB_3,2018-06,2018-10,16.25
DE_APT_PN_JB_3,2018-06,2018-11,19.15
DE_APT_PN_JB_3,2018-06,2018-12,16.25
DE_APT_PN_JB_3,2018-06,2019-01,0
DE_APT_PN_JB_3,2018-06,2019-02,0
DE_APT_PN_JB_3,2018-06,2019-03,0
DE_APT_PN_JB_3,2018-06,2019-04,0
DE_APT_PN_JB_3,2018-06,2019-05,0
DE_APT_PN_JB_3,2018-06,2019-06,0
DE_APT_PN_JB_3,2018-06,2019-07,0
DE_APT_PN_JB_3,2018-06,2019-08,0
DE_APT_PN_JB_3,2018-06,2019-09,0
DE_APT_PN_JB_3,2018-06,2019-10,0
DE_APT_PN_JB_3,2018-06,2019-11,0
DE_APT_PN_JB_3,2018-06,2019-12,0
DE_APT_PN_JB_3,2018-07,2018-07,17.76
DE_APT_PN_JB_3,2018-07,2018-08,17.76
DE_APT_PN_JB_3,2018-07,2018-09,17.76
DE_APT_PN_JB_3,2018-07,2018-10,10.33
DE_APT_PN_JB_3,2018-07,2018-11,3.13
DE_APT_PN_JB_3,2018-07,2018-12,0.23
DE_APT_PN_JB_3,2018-07,2019-01,0
DE_APT_PN_JB_3,2018-07,2019-02,0
DE_APT_PN_JB_3,2018-07,2019-03,0
DE_APT_PN_JB_3,2018-07,2019-04,0
DE_APT_PN_JB_3,2018-07,2019-05,0
DE_APT_PN_JB_3,2018-07,2019-06,0
DE_APT_PN_JB_3,2018-07,2019-07,0
DE_APT_PN_JB_3,2018-07,2019-08,0
DE_APT_PN_JB_3,2018-07,2019-09,0
DE_APT_PN_JB_3,2018-07,2019-10,0
DE_APT_PN_JB_3,2018-07,2019-11,0
DE_APT_PN_JB_3,2018-07,2019-12,0
DE_APT_PN_JB_3,2018-08,2018-08,15.12
DE_APT_PN_JB_3,2018-08,2018-09,15.12
DE_APT_PN_JB_3,2018-08,2018-10,13.05
DE_APT_PN_JB_3,2018-08,2018-11,6.56
DE_APT_PN_JB_3,2018-08,2018-12,0
DE_APT_PN_JB_3,2018-08,2019-01,0
DE_APT_PN_JB_3,2018-08,2019-02,0
DE_APT_PN_JB_3,2018-08,2019-03,0
DE_APT_PN_JB_3,2018-08,2019-04,0
DE_APT_PN_JB_3,2018-08,2019-05,0
DE_APT_PN_JB_3,2018-08,2019-06,0
DE_APT_PN_JB_3,2018-08,2019-07,0
DE_APT_PN_JB_3,2018-08,2019-08,0
DE_APT_PN_JB_3,2018-08,2019-09,0
DE_APT_PN_JB_3,2018-08,2019-10,0
DE_APT_PN_JB_3,2018-08,2019-11,0
DE_APT_PN_JB_3,2018-08,2019-12,0
DE_APT_PN_JB_3,2018-09,2018-09,14.39
DE_APT_PN_JB_3,2018-09,2018-10,11.41
DE_APT_PN_JB_3,2018-09,2018-11,11.61
DE_APT_PN_JB_3,2018-09,2018-12,0
DE_APT_PN_JB_3,2018-09,2019-01,0
DE_APT_PN_JB_3,2018-09,2019-02,0
DE_APT_PN_JB_3,2018-09,2019-03,0
DE_APT_PN_JB_3,2018-09,2019-04,0
DE_APT_PN_JB_3,2018-09,2019-05,0
DE_APT_PN_JB_3,2018-09,2019-06,0
DE_APT_PN_JB_3,2018-09,2019-07,0
DE_APT_PN_JB_3,2018-09,2019-08,0
DE_APT_PN_JB_3,2018-09,2019-09,0
DE_APT_PN_JB_3,2018-09,2019-10,0
DE_APT_PN_JB_3,2018-09,2019-11,0
DE_APT_PN_JB_3,2018-09,2019-12,0
DE_APT_PN_JB_3,2018-10,2018-10,10.8
DE_APT_PN_JB_3,2018-10,2018-11,10.79
DE_APT_PN_JB_3,2018-10,2018-12,7.59
DE_APT_PN_JB_3,2018-10,2019-01,0
DE_APT_PN_JB_3,2018-10,2019-02,0
DE_APT_PN_JB_3,2018-10,2019-03,0
DE_APT_PN_JB_3,2018-10,2019-04,0
DE_APT_PN_JB_3,2018-10,2019-05,0
DE_APT_PN_JB_3,2018-10,2019-06,0
DE_APT_PN_JB_3,2018-10,2019-07,0
DE_APT_PN_JB_3,2018-10,2019-08,0
DE_APT_PN_JB_3,2018-10,2019-09,0
DE_APT_PN_JB_3,2018-10,2019-10,0
DE_APT_PN_JB_3,2018-10,2019-11,0
DE_APT_PN_JB_3,2018-10,2019-12,0
DE_APT_PN_JB_3,2018-11,2018-11,13.81
DE_APT_PN_JB_3,2018-11,2018-12,7.46
DE_APT_PN_JB_3,2018-11,2019-01,0
DE_APT_PN_JB_3,2018-11,2019-02,0
DE_APT_PN_JB_3,2018-11,2019-03,0
DE_APT_PN_JB_3,2018-11,2019-04,0
DE_APT_PN_JB_3,2018-11,2019-05,0
DE_APT_PN_JB_3,2018-11,2019-06,0
DE_APT_PN_JB_3,2018-11,2019-07,0
DE_APT_PN_JB_3,2018-11,2019-08,0
DE_APT_PN_JB_3,2018-11,2019-09,0
DE_APT_PN_JB_3,2018-11,2019-10,0
DE_APT_PN_JB_3,2018-11,2019-11,0
DE_APT_PN_JB_3,2018-11,2019-12,0
DE_APT_PN_JB_3,2018-12,2018-12,8.1
DE_APT_PN_JB_3,2018-12,2019-01,0
DE_APT_PN_JB_3,2018-12,2019-02,0
DE_APT_PN_JB_3,2018-12,2019-03,0
DE_APT_PN_JB_3,2018-12,2019-04,0
DE_APT_PN_JB_3,2018-12,2019-05,0
DE_APT_PN_JB_3,2018-12,2019-06,0
DE_APT_PN_JB_3,2018-12,2019-07,0
DE_APT_PN_JB_3,2018-12,2019-08,0
DE_APT_PN_JB_3,2018-12,2019-09,0
DE_APT_PN_JB_3,2018-12,2019-10,0
DE_APT_PN_JB_3,2018-12,2019-11,0
DE_APT_PN_JB_3,2018-12,2019-12,0
DE_APT_PN_JB_3,2019-01,2019-01,2.61
DE_APT_PN_JB_3,2019-01,2019-02,0
DE_APT_PN_JB_3,2019-01,2019-03,0
DE_APT_PN_JB_3,2019-01,2019-04,0
DE_APT_PN_JB_3,2019-01,2019-05,0
DE_APT_PN_JB_3,2019-01,2019-06,0
DE_APT_PN_JB_3,2019-01,2019-07,0
DE_APT_PN_JB_3,2019-01,2019-08,0
DE_APT_PN_JB_3,2019-01,2019-09,0
DE_APT_PN_JB_3,2019-01,2019-10,0
DE_APT_PN_JB_3,2019-01,2019-11,0
DE_APT_PN_JB_3,2019-01,2019-12,0
DE_APT_PN_JB_3,2019-02,2019-02,0
DE_APT_PN_JB_3,2019-02,2019-03,0
DE_APT_PN_JB_3,2019-02,2019-04,0
DE_APT_PN_JB_3,2019-02,2019-05,0
DE_APT_PN_JB_3,2019-02,2019-06,0
DE_APT_PN_JB_3,2019-02,2019-07,0
DE_APT_PN_JB_3,2019-02,2019-08,0
DE_APT_PN_JB_3,2019-02,2019-09,0
DE_APT_PN_JB_3,2019-02,2019-10,0
DE_APT_PN_JB_3,2019-02,2019-11,0
DE_APT_PN_JB_3,2019-02,2019-12,0
DE_APT_PN_JB_3,2019-03,2019-03,0
DE_APT_PN_JB_3,2019-03,2019-04,0
DE_APT_PN_JB_3,2019-03,2019-05,0
DE_APT_PN_JB_3,2019-03,2019-06,0
DE_APT_PN_JB_3,2019-03,2019-07,0
DE_APT_PN_JB_3,2019-03,2019-08,0
DE_APT_PN_JB_3,2019-03,2019-09,0
DE_APT_PN_JB_3,2019-03,2019-10,0
DE_APT_PN_JB_3,2019-03,2019-11,0
DE_APT_PN_JB_3,2019-03,2019-12,0
DE_APT_PN_JB_3,2019-04,2019-04,0
DE_APT_PN_JB_3,2019-04,2019-05,0
DE_APT_PN_JB_3,2019-04,2019-06,0
DE_APT_PN_JB_3,2019-04,2019-07,0
DE_APT_PN_JB_3,2019-04,2019-08,0
DE_APT_PN_JB_3,2019-04,2019-09,0
DE_APT_PN_JB_3,2019-04,2019-10,0
DE_APT_PN_JB_3,2019-04,2019-11,0
DE_APT_PN_JB_3,2019-04,2019-12,0
DE_APT_PN_JB_3,2019-05,2019-05,0
DE_APT_PN_JB_3,2019-05,2019-06,0
DE_APT_PN_JB_3,2019-05,2019-07,0
DE_APT_PN_JB_3,2019-05,2019-08,0
DE_APT_PN_JB_3,2019-05,2019-09,0
DE_APT_PN_JB_3,2019-05,2019-10,0
DE_APT_PN_JB_3,2019-05,2019-11,0
DE_APT_PN_JB_3,2019-05,2019-12,0
DE_APT_PN_JB_3,2019-06,2019-06,0
DE_APT_PN_JB_3,2019-06,2019-07,0
DE_APT_PN_JB_3,2019-06,2019-08,0
DE_APT_PN_JB_3,2019-06,2019-09,0
DE_APT_PN_JB_3,2019-06,2019-10,0
DE_APT_PN_JB_3,2019-06,2019-11,0
DE_APT_PN_JB_3,2019-06,2019-12,0
DE_APT_PN_JB_3,2019-07,2019-07,0
DE_APT_PN_JB_3,2019-07,2019-08,0
DE_APT_PN_JB_3,2019-07,2019-09,0
DE_APT_PN_JB_3,2019-07,2019-10,0
DE_APT_PN_JB_3,2019-07,2019-11,0
DE_APT_PN_JB_3,2019-07,2019-12,0
DE_APT_PN_JB_3,2019-08,2019-08,0
DE_APT_PN_JB_3,2019-08,2019-09,0
DE_APT_PN_JB_3,2019-08,2019-10,0
DE_APT_PN_JB_3,2019-08,2019-11,0
DE_APT_PN_JB_3,2019-08,2019-12,0
DE_APT_PN_JB_3,2019-08,2020-01,0
DE_APT_PN_JB_3,2019-08,2020-02,0
DE_APT_PN_JB_3,2019-08,2020-03,0
DE_APT_PN_JB_3,2019-08,2020-04,0
DE_APT_PN_JB_3,2019-08,2020-05,0
DE_APT_PN_JB_3,2019-08,2020-06,0
DE_APT_PN_JB_3,2019-08,2020-07,0
DE_APT_PN_JB_3,2019-08,2020-08,0
DE_APT_PN_JB_3,2019-08,2020-09,0
DE_APT_PN_JB_3,2019-08,2020-10,0
DE_APT_PN_JB_3,2019-08,2020-11,0
DE_APT_PN_JB_3,2019-08,2020-12,0
DE_APT_PN_JB_3,2019-09,2019-09,0
DE_APT_PN_JB_3,2019-09,2019-10,0
DE_APT_PN_JB_3,2019-09,2019-11,0
DE_APT_PN_JB_3,2019-09,2019-12,0
DE_APT_PN_JB_3,2019-09,2020-01,0
DE_APT_PN_JB_3,2019-09,2020-02,0
DE_APT_PN_JB_3,2019-09,2020-03,0
DE_APT_PN_JB_3,2019-09,2020-04,0
DE_APT_PN_JB_3,2019-09,2020-05,0
DE_APT_PN_JB_3,2019-09,2020-06,0
DE_APT_PN_JB_3,2019-09,2020-07,0
DE_APT_PN_JB_3,2019-09,2020-08,0
DE_APT_PN_JB_3,2019-09,2020-09,0
DE_APT_PN_JB_3,2019-09,2020-10,0
DE_APT_PN_JB_3,2019-09,2020-11,0
DE_APT_PN_JB_3,2019-09,2020-12,0
DE_APT_PN_JB_4,2017-01,2017-01,5.67
DE_APT_PN_JB_4,2017-01,2017-02,6.57
DE_APT_PN_JB_4,2017-01,2017-03,11.36
DE_APT_PN_JB_4,2017-01,2017-04,13.1
DE_APT_PN_JB_4,2017-01,2017-05,12.25
DE_APT_PN_JB_4,2017-01,2017-06,17.14
DE_APT_PN_JB_4,2017-01,2017-07,13.94
DE_APT_PN_JB_4,2017-01,2017-08,15.32
DE_APT_PN_JB_4,2017-01,2017-09,16.21
DE_APT_PN_JB_4,2017-01,2017-10,15.69
DE_APT_PN_JB_4,2017-01,2017-11,50.6
DE_APT_PN_JB_4,2017-01,2017-12,16.7
DE_APT_PN_JB_4,2017-01,2018-01,6.63
DE_APT_PN_JB_4,2017-01,2018-02,7.66
DE_APT_PN_JB_4,2017-01,2018-03,11.36
DE_APT_PN_JB_4,2017-01,2018-04,13.1
