,sku_wo_pkg,date_to_predict,horizon,date_when_predicting,label,prediction,ratio
4512,ANZ_APT_PF_3,201802,1,201801,eib,91.75684040306159,1
4513,ANZ_APT_PF_4,201802,1,201801,eib,70.91844876078731,1
4514,ANZ_APT_PN_1,201802,1,201801,eib,44.36537435854473,1
4515,ANZ_APT_PN_2,201802,1,201801,eib,78.13002085210373,1
4516,ANZ_APT_PN_3,201802,1,201801,eib,221.95906882611138,1
4517,ANZ_APT_PN_4,201802,1,201801,eib,154.0287179556378,1
4518,ANZ_KC_GD_1,201802,1,201801,eib,6.080681986003446,1
4519,ANZ_KC_GD_2,201802,1,201801,eib,8.214689471333783,1
4520,ANZ_KC_GD_3,201802,1,201801,eib,15.258232244261386,1
4521,ANZ_KC_GD_4,201802,1,201801,eib,9.768774247934797,1
4522,ANZ_KC_GT_1,201802,1,201801,eib,39.21607656893298,1
4523,ANZ_KC_GT_2,201802,1,201801,eib,42.99943031574955,1
4524,ANZ_KC_GT_3,201802,1,201801,eib,100.40783773454001,1
4525,DE_APT_PF_1,201802,1,201801,eib,16.52235512194517,1
4526,DE_APT_PF_2,201802,1,201801,eib,67.24140329223702,1
4527,DE_APT_PF_PRE,201802,1,201801,eib,44.41661167264083,1
4528,DE_APT_PN_1,201802,1,201801,eib,45.15689531050568,1
4529,DE_APT_PN_2,201802,1,201801,eib,84.75323221114236,1
4530,DE_APT_PN_3,201802,1,201801,eib,128.82676705351767,1
4531,DE_APT_PN_4,201802,1,201801,eib,252.20807813636014,1
4532,DE_APT_PN_5,201802,1,201801,eib,145.1462436709745,1
4533,DE_APT_PN_PRE,201802,1,201801,eib,52.16782809749067,1
4534,NL_NC_PN_1,201802,1,201801,eib,83.91596303496411,1
4535,NL_NC_PN_2,201802,1,201801,eib,81.18916905712369,1
4536,NL_NC_PN_3,201802,1,201801,eib,62.648144498786095,1
4537,NL_NC_PN_4,201802,1,201801,eib,175.48755101103703,1
4538,NL_NC_PN_5,201802,1,201801,eib,73.68101766409171,1
4539,NL_NC_PN_6,201802,1,201801,eib,41.53100002764072,1
4540,UK_APT_PF_1,201802,1,201801,eib,16.27290212547735,1
4541,UK_APT_PF_2,201802,1,201801,eib,15.619431783967991,1
4542,UK_APT_PF_3,201802,1,201801,eib,58.03459059418544,1
4543,UK_APT_PN_1,201802,1,201801,eib,23.040059784096655,1
4544,UK_APT_PN_2,201802,1,201801,eib,20.672928981652856,1
4545,UK_APT_PN_3,201802,1,201801,eib,57.660809711963,1
4546,UK_APT_PN_4,201802,1,201801,eib,34.799883036138276,1
4547,UK_C&G_C&G_1,201802,1,201801,eib,18.856213036454385,1
4548,UK_C&G_C&G_2,201802,1,201801,eib,18.345666687839273,1
4549,UK_C&G_C&G_3,201802,1,201801,eib,64.02639397746299,1
4550,UK_C&G_C&G_4,201802,1,201801,eib,31.551921756409342,1
4551,ANZ_APT_PF_1,201803,2,201801,eib,58.526586624223086,1
4552,ANZ_APT_PF_2,201803,2,201801,eib,65.78490498360291,1
4553,ANZ_APT_PF_3,201803,2,201801,eib,169.12936762219596,1
4554,ANZ_APT_PF_4,201803,2,201801,eib,104.33937666179115,1
4555,ANZ_APT_PN_1,201803,2,201801,eib,62.12731888571729,1
4556,ANZ_APT_PN_2,201803,2,201801,eib,91.15242731550957,1
4557,ANZ_APT_PN_3,201803,2,201801,eib,287.58868131104526,1
4558,ANZ_APT_PN_4,201803,2,201801,eib,235.85620444408065,1
4559,ANZ_KC_GD_1,201803,2,201801,eib,9.37623119927253,1
4560,ANZ_KC_GD_2,201803,2,201801,eib,8.994626530464302,1
4561,ANZ_KC_GD_3,201803,2,201801,eib,23.634219309386733,1
4562,ANZ_KC_GD_4,201803,2,201801,eib,19.793314128768113,1
4563,ANZ_KC_GT_1,201803,2,201801,eib,48.88373257978667,1
4564,ANZ_KC_GT_2,201803,2,201801,eib,59.17422877180258,1
4565,ANZ_KC_GT_3,201803,2,201801,eib,150.17083818038378,1
4566,DE_APT_PF_1,201803,2,201801,eib,23.985722289599757,1
4567,DE_APT_PF_2,201803,2,201801,eib,96.37943794339493,1
4568,DE_APT_PF_PRE,201803,2,201801,eib,58.69747344851093,1
4569,DE_APT_PN_1,201803,2,201801,eib,48.769149367562356,1
4570,DE_APT_PN_2,201803,2,201801,eib,116.76997238525709,1
4571,DE_APT_PN_3,201803,2,201801,eib,179.4965899861829,1
4572,DE_APT_PN_4,201803,2,201801,eib,322.0073416256912,1
4573,DE_APT_PN_5,201803,2,201801,eib,201.09128032904457,1
4574,DE_APT_PN_PRE,201803,2,201801,eib,70.51914353914825,1
4575,NL_NC_PN_1,201803,2,201801,eib,98.03075352482313,1
4576,NL_NC_PN_2,201803,2,201801,eib,110.8251158050365,1
4577,NL_NC_PN_3,201803,2,201801,eib,90.3673254756206,1
4578,NL_NC_PN_4,201803,2,201801,eib,236.53703676571627,1
4579,NL_NC_PN_5,201803,2,201801,eib,122.45990240351743,1
4580,NL_NC_PN_6,201803,2,201801,eib,58.52349010629021,1
4581,UK_APT_PF_1,201803,2,201801,eib,18.789484061716585,1
4582,UK_APT_PF_2,201803,2,201801,eib,24.618982296170653,1
4583,UK_APT_PF_3,201803,2,201801,eib,88.9485419243839,1
4584,UK_APT_PN_1,201803,2,201801,eib,43.31942239019621,1
4585,UK_APT_PN_2,201803,2,201801,eib,35.103773943825594,1
4586,UK_APT_PN_3,201803,2,201801,eib,111.35658431094757,1
4587,UK_APT_PN_4,201803,2,201801,eib,36.963817324851036,1
4588,UK_C&G_C&G_1,201803,2,201801,eib,17.82086433541411,1
4589,UK_C&G_C&G_2,201803,2,201801,eib,30.85548990006123,1
4590,UK_C&G_C&G_3,201803,2,201801,eib,96.03766429481925,1
4591,UK_C&G_C&G_4,201803,2,201801,eib,29.83160877492944,1
4592,ANZ_APT_PF_1,201804,3,201801,eib,42.165772927126106,1
4593,ANZ_APT_PF_2,201804,3,201801,eib,59.83284625790403,1
4594,ANZ_APT_PF_3,201804,3,201801,eib,138.32825651243505,1
4595,ANZ_APT_PF_4,201804,3,201801,eib,88.57757146481673,1
4596,ANZ_APT_PN_1,201804,3,201801,eib,53.14343011103088,1
4597,ANZ_APT_PN_2,201804,3,201801,eib,101.66049246224952,1
4598,ANZ_APT_PN_3,201804,3,201801,eib,311.7360315730193,1
4599,ANZ_APT_PN_4,201804,3,201801,eib,179.9335989917839,1
4600,ANZ_KC_GD_1,201804,3,201801,eib,9.709815859520686,1
4601,ANZ_KC_GD_2,201804,3,201801,eib,12.252139917198225,1
4602,ANZ_KC_GD_3,201804,3,201801,eib,34.16224377816643,1
4603,ANZ_KC_GD_4,201804,3,201801,eib,15.771620517374261,1
4604,ANZ_KC_GT_1,201804,3,201801,eib,48.59997252316813,1
4605,ANZ_KC_GT_2,201804,3,201801,eib,47.2651650363765,1
4606,ANZ_KC_GT_3,201804,3,201801,eib,132.63091280502354,1
4607,DE_APT_PF_1,201804,3,201801,eib,22.106441958150747,1
4608,DE_APT_PF_2,201804,3,201801,eib,84.78162775579045,1
4609,DE_APT_PF_PRE,201804,3,201801,eib,45.86129218625279,1
4610,DE_APT_PN_1,201804,3,201801,eib,41.33516705578761,1
4611,DE_APT_PN_2,201804,3,201801,eib,88.12670938781676,1
4612,DE_APT_PN_3,201804,3,201801,eib,125.82979272233807,1
4613,DE_APT_PN_4,201804,3,201801,eib,306.2539105065409,1
4614,DE_APT_PN_5,201804,3,201801,eib,203.94308890369135,1
4615,DE_APT_PN_PRE,201804,3,201801,eib,64.46917778399443,1
4616,NL_NC_PN_1,201804,3,201801,eib,83.7055211627819,1
4617,NL_NC_PN_2,201804,3,201801,eib,94.95798523559488,1
4618,NL_NC_PN_3,201804,3,201801,eib,69.56819964048333,1
4619,NL_NC_PN_4,201804,3,201801,eib,204.02323540324252,1
4620,NL_NC_PN_5,201804,3,201801,eib,72.11363448252308,1
4621,NL_NC_PN_6,201804,3,201801,eib,45.33154974191283,1
4622,UK_APT_PF_1,201804,3,201801,eib,20.410041326904526,1
4623,UK_APT_PF_2,201804,3,201801,eib,21.327114441365463,1
4624,UK_APT_PF_3,201804,3,201801,eib,78.8744102375183,1
4625,UK_APT_PN_1,201804,3,201801,eib,28.59607533482814,1
4626,UK_APT_PN_2,201804,3,201801,eib,25.734654554562457,1
4627,UK_APT_PN_3,201804,3,201801,eib,86.65873652835889,1
4628,UK_APT_PN_4,201804,3,201801,eib,43.03531153750164,1
4629,UK_C&G_C&G_1,201804,3,201801,eib,25.5375379348323,1
4630,UK_C&G_C&G_2,201804,3,201801,eib,25.803511650716203,1
4631,UK_C&G_C&G_3,201804,3,201801,eib,82.54619364997046,1
4632,UK_C&G_C&G_4,201804,3,201801,eib,27.285980566952322,1
4633,ANZ_APT_PF_1,201805,4,201801,eib,52.04279936012296,1
4634,ANZ_APT_PF_2,201805,4,201801,eib,67.85014534785218,1
4635,ANZ_APT_PF_3,201805,4,201801,eib,112.20941807719606,1
4636,ANZ_APT_PF_4,201805,4,201801,eib,81.34588574586743,1
4637,ANZ_APT_PN_1,201805,4,201801,eib,57.376342658877455,1
4638,ANZ_APT_PN_2,201805,4,201801,eib,106.22252957806066,1
4639,ANZ_APT_PN_3,201805,4,201801,eib,283.6733890590711,1
4640,ANZ_APT_PN_4,201805,4,201801,eib,173.0048055670772,1
4641,ANZ_KC_GD_1,201805,4,201801,eib,9.549046643006765,1
4642,ANZ_KC_GD_2,201805,4,201801,eib,13.724999755466653,1
4643,ANZ_KC_GD_3,201805,4,201801,eib,19.96639543723461,1
4644,ANZ_KC_GD_4,201805,4,201801,eib,14.756888752719707,1
4645,ANZ_KC_GT_1,201805,4,201801,eib,47.11969943240903,1
4646,ANZ_KC_GT_2,201805,4,201801,eib,49.982846694428844,1
4647,ANZ_KC_GT_3,201805,4,201801,eib,118.90933738653224,1
4648,DE_APT_PF_1,201805,4,201801,eib,22.97449908043454,1
4649,DE_APT_PF_2,201805,4,201801,eib,95.50859580304602,1
4650,DE_APT_PF_PRE,201805,4,201801,eib,47.80979137017904,1
4651,DE_APT_PN_1,201805,4,201801,eib,54.578383191955005,1
4652,DE_APT_PN_2,201805,4,201801,eib,117.13869486290606,1
4653,DE_APT_PN_3,201805,4,201801,eib,143.98405333849527,1
4654,DE_APT_PN_4,201805,4,201801,eib,281.5691700027753,1
4655,DE_APT_PN_5,201805,4,201801,eib,168.14788251776648,1
4656,DE_APT_PN_PRE,201805,4,201801,eib,67.85250342725683,1
4657,NL_NC_PN_1,201805,4,201801,eib,109.49665732920764,1
4658,NL_NC_PN_2,201805,4,201801,eib,115.3718252663273,1
4659,NL_NC_PN_3,201805,4,201801,eib,91.55559009174225,1
4660,NL_NC_PN_4,201805,4,201801,eib,221.1962324382367,1
4661,NL_NC_PN_5,201805,4,201801,eib,83.29685584174345,1
4662,NL_NC_PN_6,201805,4,201801,eib,41.08143427824487,1
4663,UK_APT_PF_1,201805,4,201801,eib,18.362469127516984,1
4664,UK_APT_PF_2,201805,4,201801,eib,18.8862051135097,1
4665,UK_APT_PF_3,201805,4,201801,eib,73.42199222110798,1
4666,UK_APT_PN_1,201805,4,201801,eib,26.02338439689373,1
4667,UK_APT_PN_2,201805,4,201801,eib,26.915815923133888,1
4668,UK_APT_PN_3,201805,4,201801,eib,86.47951631287239,1
4669,UK_APT_PN_4,201805,4,201801,eib,44.42409043697912,1
4670,UK_C&G_C&G_1,201805,4,201801,eib,20.975226020531526,1
4671,UK_C&G_C&G_2,201805,4,201801,eib,21.21037566382912,1
4672,UK_C&G_C&G_3,201805,4,201801,eib,80.42662779128912,1
4673,UK_C&G_C&G_4,201805,4,201801,eib,38.3156724205267,1
4674,ANZ_APT_PF_1,201806,5,201801,eib,45.021834021296684,1
4675,ANZ_APT_PF_2,201806,5,201801,eib,55.141054015175165,1
4676,ANZ_APT_PF_3,201806,5,201801,eib,134.51328778267708,1
4677,ANZ_APT_PF_4,201806,5,201801,eib,80.30248002276394,1
4678,ANZ_APT_PN_1,201806,5,201801,eib,56.36461294325941,1
4679,ANZ_APT_PN_2,201806,5,201801,eib,91.39828381659929,1
4680,ANZ_APT_PN_3,201806,5,201801,eib,261.7262252744048,1
4681,ANZ_APT_PN_4,201806,5,201801,eib,171.92587855499497,1
4682,ANZ_KC_GD_1,201806,5,201801,eib,7.931778559205631,1
4683,ANZ_KC_GD_2,201806,5,201801,eib,9.868841929806383,1
4684,ANZ_KC_GD_3,201806,5,201801,eib,18.354353788016187,1
4685,ANZ_KC_GD_4,201806,5,201801,eib,18.418527038249835,1
4686,ANZ_KC_GT_1,201806,5,201801,eib,35.44953005139662,1
4687,ANZ_KC_GT_2,201806,5,201801,eib,45.05516958992338,1
4688,ANZ_KC_GT_3,201806,5,201801,eib,104.8063555774415,1
4689,DE_APT_PF_1,201806,5,201801,eib,21.756768789452444,1
4690,DE_APT_PF_2,201806,5,201801,eib,66.85327534871062,1
4691,DE_APT_PF_PRE,201806,5,201801,eib,32.81917939881441,1
4692,DE_APT_PN_1,201806,5,201801,eib,37.53007428502515,1
4693,DE_APT_PN_2,201806,5,201801,eib,86.18737220561013,1
4694,DE_APT_PN_3,201806,5,201801,eib,112.11288996926818,1
4695,DE_APT_PN_4,201806,5,201801,eib,235.53477196774006,1
4696,DE_APT_PN_5,201806,5,201801,eib,139.64456469090916,1
4697,DE_APT_PN_PRE,201806,5,201801,eib,50.48366744591102,1
4698,NL_NC_PN_1,201806,5,201801,eib,89.5619227431943,1
4699,NL_NC_PN_2,201806,5,201801,eib,81.19778226701273,1
4700,NL_NC_PN_3,201806,5,201801,eib,64.7809773831386,1
4701,NL_NC_PN_4,201806,5,201801,eib,195.41320891872041,1
4702,NL_NC_PN_5,201806,5,201801,eib,77.48692323101912,1
4703,NL_NC_PN_6,201806,5,201801,eib,33.68406767799538,1
4704,UK_APT_PF_1,201806,5,201801,eib,15.73095184660998,1
4705,UK_APT_PF_2,201806,5,201801,eib,16.828922632886883,1
4706,UK_APT_PF_3,201806,5,201801,eib,61.33644759843733,1
4707,UK_APT_PN_1,201806,5,201801,eib,22.46877582012026,1
4708,UK_APT_PN_2,201806,5,201801,eib,23.65102898745333,1
4709,UK_APT_PN_3,201806,5,201801,eib,60.24511703849065,1
4710,UK_APT_PN_4,201806,5,201801,eib,28.56099622659506,1
4711,UK_C&G_C&G_1,201806,5,201801,eib,14.42049261743591,1
4712,UK_C&G_C&G_2,201806,5,201801,eib,24.108297154653226,1
4713,UK_C&G_C&G_3,201806,5,201801,eib,54.41749980856796,1
4714,UK_C&G_C&G_4,201806,5,201801,eib,24.877996853132988,1
4715,ANZ_APT_PF_1,201807,6,201801,eib,45.7794557874706,1
4716,ANZ_APT_PF_2,201807,6,201801,eib,57.32062111193173,1
4717,ANZ_APT_PF_3,201807,6,201801,eib,120.27492359851904,1
4718,ANZ_APT_PF_4,201807,6,201801,eib,75.7789092563939,1
4719,ANZ_APT_PN_1,201807,6,201801,eib,54.59811132723083,1
4720,ANZ_APT_PN_2,201807,6,201801,eib,84.2784494224428,1
4721,ANZ_APT_PN_3,201807,6,201801,eib,230.4279763940719,1
4722,ANZ_APT_PN_4,201807,6,201801,eib,158.72201045375306,1
4723,ANZ_KC_GD_1,201807,6,201801,eib,6.36865025443234,1
4724,ANZ_KC_GD_2,201807,6,201801,eib,11.1630443825882,1
4725,ANZ_KC_GD_3,201807,6,201801,eib,20.325928694796186,1
4726,ANZ_KC_GD_4,201807,6,201801,eib,13.793221163764914,1
4727,ANZ_KC_GT_1,201807,6,201801,eib,32.46035934050961,1
4728,ANZ_KC_GT_2,201807,6,201801,eib,47.680273448272835,1
4729,ANZ_KC_GT_3,201807,6,201801,eib,113.73137845517158,1
4730,DE_APT_PF_1,201807,6,201801,eib,18.894232369516757,1
4731,DE_APT_PF_2,201807,6,201801,eib,69.55513360318997,1
4732,DE_APT_PF_PRE,201807,6,201801,eib,30.76788995186954,1
4733,DE_APT_PN_1,201807,6,201801,eib,47.08680295385391,1
4734,DE_APT_PN_2,201807,6,201801,eib,101.77047352298412,1
4735,DE_APT_PN_3,201807,6,201801,eib,113.03132761065311,1
4736,DE_APT_PN_4,201807,6,201801,eib,215.33049784992795,1
4737,DE_APT_PN_5,201807,6,201801,eib,139.91659368837426,1
4738,DE_APT_PN_PRE,201807,6,201801,eib,42.1633051341635,1
4739,NL_NC_PN_1,201807,6,201801,eib,80.7196822504305,1
4740,NL_NC_PN_2,201807,6,201801,eib,83.41095289694988,1
4741,NL_NC_PN_3,201807,6,201801,eib,68.6820791194408,1
4742,NL_NC_PN_4,201807,6,201801,eib,178.33396496854527,1
4743,NL_NC_PN_5,201807,6,201801,eib,89.80854475638105,1
4744,NL_NC_PN_6,201807,6,201801,eib,29.58900353338478,1
4745,UK_APT_PF_1,201807,6,201801,eib,12.829293249959067,1
4746,UK_APT_PF_2,201807,6,201801,eib,18.77057998682016,1
4747,UK_APT_PF_3,201807,6,201801,eib,49.77669223647921,1
4748,UK_APT_PN_1,201807,6,201801,eib,18.542744326663772,1
4749,UK_APT_PN_2,201807,6,201801,eib,24.018840520847764,1
4750,UK_APT_PN_3,201807,6,201801,eib,68.57188690904168,1
4751,UK_APT_PN_4,201807,6,201801,eib,42.15483006038972,1
4752,UK_C&G_C&G_1,201807,6,201801,eib,13.762961168814224,1
4753,UK_C&G_C&G_2,201807,6,201801,eib,21.411126138581313,1
4754,UK_C&G_C&G_3,201807,6,201801,eib,71.0264242867927,1
4755,UK_C&G_C&G_4,201807,6,201801,eib,43.77755885513531,1
4756,ANZ_APT_PF_1,201808,7,201801,eib,34.09004895635283,1
4757,ANZ_APT_PF_2,201808,7,201801,eib,44.60721151668881,1
4758,ANZ_APT_PF_3,201808,7,201801,eib,108.45776355533746,1
4759,ANZ_APT_PF_4,201808,7,201801,eib,61.13854215545934,1
4760,ANZ_APT_PN_1,201808,7,201801,eib,49.638823939077554,1
4761,ANZ_APT_PN_2,201808,7,201801,eib,71.60819879961242,1
4762,ANZ_APT_PN_3,201808,7,201801,eib,139.48635481131072,1
4763,ANZ_APT_PN_4,201808,7,201801,eib,158.43992850891672,1
4764,ANZ_KC_GD_1,201808,7,201801,eib,8.259044158236826,1
4765,ANZ_KC_GD_2,201808,7,201801,eib,13.810923420275415,1
4766,ANZ_KC_GD_3,201808,7,201801,eib,21.73029257205985,1
4767,ANZ_KC_GD_4,201808,7,201801,eib,18.632242216453427,1
4768,ANZ_KC_GT_1,201808,7,201801,eib,25.916081999104858,1
4769,ANZ_KC_GT_2,201808,7,201801,eib,37.450007942723445,1
4770,ANZ_KC_GT_3,201808,7,201801,eib,79.36437761620752,1
4771,DE_APT_PF_1,201808,7,201801,eib,21.879248470319926,1
4772,DE_APT_PF_2,201808,7,201801,eib,67.68873339505468,1
4773,DE_APT_PF_PRE,201808,7,201801,eib,25.56715817255538,1
4774,DE_APT_PN_1,201808,7,201801,eib,29.624529437448416,1
4775,DE_APT_PN_2,201808,7,201801,eib,81.6653515175526,1
4776,DE_APT_PN_3,201808,7,201801,eib,98.46511562642681,1
4777,DE_APT_PN_4,201808,7,201801,eib,157.62436789951448,1
4778,DE_APT_PN_5,201808,7,201801,eib,109.8730314531176,1
4779,DE_APT_PN_PRE,201808,7,201801,eib,41.66288498888637,1
4780,NL_NC_PN_1,201808,7,201801,eib,85.40629793424188,1
4781,NL_NC_PN_2,201808,7,201801,eib,83.10129392840959,1
4782,NL_NC_PN_3,201808,7,201801,eib,60.63156965188323,1
4783,NL_NC_PN_4,201808,7,201801,eib,126.11053819294058,1
4784,NL_NC_PN_5,201808,7,201801,eib,93.2948922680611,1
4785,NL_NC_PN_6,201808,7,201801,eib,24.24754553682492,1
4786,UK_APT_PF_1,201808,7,201801,eib,17.802668710282546,1
4787,UK_APT_PF_2,201808,7,201801,eib,21.422338263736712,1
4788,UK_APT_PF_3,201808,7,201801,eib,58.98856617472446,1
4789,UK_APT_PN_1,201808,7,201801,eib,26.50171667119257,1
4790,UK_APT_PN_2,201808,7,201801,eib,25.091299539712033,1
4791,UK_APT_PN_3,201808,7,201801,eib,68.82499168810651,1
4792,UK_APT_PN_4,201808,7,201801,eib,37.80773172974022,1
4793,UK_C&G_C&G_1,201808,7,201801,eib,25.502316257194476,1
4794,UK_C&G_C&G_2,201808,7,201801,eib,25.443375015850933,1
4795,UK_C&G_C&G_3,201808,7,201801,eib,66.91905278969995,1
4796,UK_C&G_C&G_4,201808,7,201801,eib,29.832682793063892,1
4797,ANZ_APT_PF_1,201809,8,201801,eib,39.37281456576361,1
4798,ANZ_APT_PF_2,201809,8,201801,eib,50.983342578440976,1
4799,ANZ_APT_PF_3,201809,8,201801,eib,135.07936162430687,1
4800,ANZ_APT_PF_4,201809,8,201801,eib,63.46367616453646,1
4801,ANZ_APT_PN_1,201809,8,201801,eib,64.99437472020715,1
4802,ANZ_APT_PN_2,201809,8,201801,eib,86.79642504533288,1
4803,ANZ_APT_PN_3,201809,8,201801,eib,158.6973884940999,1
4804,ANZ_APT_PN_4,201809,8,201801,eib,127.51521205393968,1
4805,ANZ_KC_GD_1,201809,8,201801,eib,7.78284705502397,1
4806,ANZ_KC_GD_2,201809,8,201801,eib,8.48484643559936,1
4807,ANZ_KC_GD_3,201809,8,201801,eib,16.190898114373784,1
4808,ANZ_KC_GD_4,201809,8,201801,eib,8.270397199252635,1
4809,ANZ_KC_GT_1,201809,8,201801,eib,27.923653838341906,1
4810,ANZ_KC_GT_2,201809,8,201801,eib,36.51902241891259,1
4811,ANZ_KC_GT_3,201809,8,201801,eib,80.66187756641668,1
4812,DE_APT_PF_1,201809,8,201801,eib,23.122593275097298,1
4813,DE_APT_PF_2,201809,8,201801,eib,58.27884101758269,1
4814,DE_APT_PF_PRE,201809,8,201801,eib,23.058061129484543,1
4815,DE_APT_PN_1,201809,8,201801,eib,37.790343224061374,1
4816,DE_APT_PN_2,201809,8,201801,eib,84.66266137413947,1
4817,DE_APT_PN_3,201809,8,201801,eib,86.02745441079944,1
4818,DE_APT_PN_4,201809,8,201801,eib,155.3169797023107,1
4819,DE_APT_PN_5,201809,8,201801,eib,122.48531066899963,1
4820,DE_APT_PN_PRE,201809,8,201801,eib,33.402871132720236,1
4821,NL_NC_PN_1,201809,8,201801,eib,65.18858651077491,1
4822,NL_NC_PN_2,201809,8,201801,eib,74.4573889826054,1
4823,NL_NC_PN_3,201809,8,201801,eib,55.79164893185046,1
4824,NL_NC_PN_4,201809,8,201801,eib,121.34823543347876,1
4825,NL_NC_PN_5,201809,8,201801,eib,69.74441938250749,1
4826,NL_NC_PN_6,201809,8,201801,eib,19.402316926583143,1
4827,UK_APT_PF_1,201809,8,201801,eib,15.577741197687242,1
4828,UK_APT_PF_2,201809,8,201801,eib,15.421701337344738,1
4829,UK_APT_PF_3,201809,8,201801,eib,46.18207894846563,1
4830,UK_APT_PN_1,201809,8,201801,eib,22.706451085216397,1
4831,UK_APT_PN_2,201809,8,201801,eib,26.822278349438026,1
4832,UK_APT_PN_3,201809,8,201801,eib,56.12171236528013,1
4833,UK_APT_PN_4,201809,8,201801,eib,39.99616789374799,1
4834,UK_C&G_C&G_1,201809,8,201801,eib,22.25629983309031,1
4835,UK_C&G_C&G_2,201809,8,201801,eib,21.85322467965536,1
4836,UK_C&G_C&G_3,201809,8,201801,eib,60.61981275011093,1
4837,UK_C&G_C&G_4,201809,8,201801,eib,27.072222727286686,1
4838,ANZ_APT_PF_1,201810,9,201801,eib,58.8077234556773,1
4839,ANZ_APT_PF_2,201810,9,201801,eib,73.50397199354275,1
4840,ANZ_APT_PF_3,201810,9,201801,eib,124.85128083148612,1
4841,ANZ_APT_PF_4,201810,9,201801,eib,91.83978615181773,1
4842,ANZ_APT_PN_1,201810,9,201801,eib,82.98564151602599,1
4843,ANZ_APT_PN_2,201810,9,201801,eib,136.14001591808128,1
4844,ANZ_APT_PN_3,201810,9,201801,eib,210.31559734301555,1
4845,ANZ_APT_PN_4,201810,9,201801,eib,193.0119125875294,1
4846,ANZ_KC_GD_1,201810,9,201801,eib,11.51041557936969,1
4847,ANZ_KC_GD_2,201810,9,201801,eib,11.164350114329189,1
4848,ANZ_KC_GD_3,201810,9,201801,eib,18.549293208155643,1
4849,ANZ_KC_GD_4,201810,9,201801,eib,16.156473936942756,1
4850,ANZ_KC_GT_1,201810,9,201801,eib,39.98750889276525,1
4851,ANZ_KC_GT_2,201810,9,201801,eib,63.64387673166881,1
4852,ANZ_KC_GT_3,201810,9,201801,eib,121.4768236321589,1
4853,DE_APT_PF_1,201810,9,201801,eib,17.07801267913917,1
4854,DE_APT_PF_2,201810,9,201801,eib,94.50415297870606,1
4855,DE_APT_PF_PRE,201810,9,201801,eib,33.21980130995783,1
4856,DE_APT_PN_1,201810,9,201801,eib,64.36834467720874,1
4857,DE_APT_PN_2,201810,9,201801,eib,130.39391040604096,1
4858,DE_APT_PN_3,201810,9,201801,eib,121.06386022836523,1
4859,DE_APT_PN_4,201810,9,201801,eib,214.77871378581102,1
4860,DE_APT_PN_5,201810,9,201801,eib,145.3506799959704,1
4861,DE_APT_PN_PRE,201810,9,201801,eib,48.52671382748344,1
4862,NL_NC_PN_1,201810,9,201801,eib,89.58698003866442,1
4863,NL_NC_PN_2,201810,9,201801,eib,112.8886533638632,1
4864,NL_NC_PN_3,201810,9,201801,eib,88.84808442394996,1
4865,NL_NC_PN_4,201810,9,201801,eib,178.97260248809522,1
4866,NL_NC_PN_5,201810,9,201801,eib,133.9837234688605,1
4867,NL_NC_PN_6,201810,9,201801,eib,29.31208929943597,1
4868,UK_APT_PF_1,201810,9,201801,eib,14.122180634486408,1
4869,UK_APT_PF_2,201810,9,201801,eib,8.035010319030452,1
4870,UK_APT_PF_3,201810,9,201801,eib,55.035621516181465,1
4871,UK_APT_PN_1,201810,9,201801,eib,36.64709555368768,1
4872,UK_APT_PN_2,201810,9,201801,eib,27.369322417878394,1
4873,UK_APT_PN_3,201810,9,201801,eib,75.70972358049436,1
4874,UK_APT_PN_4,201810,9,201801,eib,62.19575669092919,1
4875,UK_C&G_C&G_1,201810,9,201801,eib,13.387043119858882,1
4876,UK_C&G_C&G_2,201810,9,201801,eib,17.207775822726905,1
4877,UK_C&G_C&G_3,201810,9,201801,eib,82.89569043772497,1
4878,UK_C&G_C&G_4,201810,9,201801,eib,43.91879468417052,1
4879,ANZ_APT_PF_1,201811,10,201801,eib,71.6409579831868,1
4880,ANZ_APT_PF_2,201811,10,201801,eib,91.84348177788651,1
4881,ANZ_APT_PF_3,201811,10,201801,eib,159.28976698759314,1
4882,ANZ_APT_PF_4,201811,10,201801,eib,89.3830038405784,1
4883,ANZ_APT_PN_1,201811,10,201801,eib,85.19700918468135,1
4884,ANZ_APT_PN_2,201811,10,201801,eib,122.76921225188637,1
4885,ANZ_APT_PN_3,201811,10,201801,eib,252.81152415587496,1
4886,ANZ_APT_PN_4,201811,10,201801,eib,229.62915243367098,1
4887,ANZ_KC_GD_1,201811,10,201801,eib,4.889717092909594,1
4888,ANZ_KC_GD_2,201811,10,201801,eib,9.847813427267301,1
4889,ANZ_KC_GD_3,201811,10,201801,eib,16.3512086960113,1
4890,ANZ_KC_GD_4,201811,10,201801,eib,18.959666675656322,1
4891,ANZ_KC_GT_1,201811,10,201801,eib,43.65562209119035,1
4892,ANZ_KC_GT_2,201811,10,201801,eib,67.01624681317794,1
4893,ANZ_KC_GT_3,201811,10,201801,eib,118.11180327421228,1
4894,DE_APT_PF_1,201811,10,201801,eib,24.38811942461144,1
4895,DE_APT_PF_2,201811,10,201801,eib,99.24252854099565,1
4896,DE_APT_PF_PRE,201811,10,201801,eib,32.469584334385075,1
4897,DE_APT_PN_1,201811,10,201801,eib,29.419625029905447,1
4898,DE_APT_PN_2,201811,10,201801,eib,139.91828875272418,1
