,sku_wo_pkg,date,horizon,date_when_predicting_x,yhat_di_calib,date_when_predicting_y,yhat_eib_calib,date_when_predicting,yhat_il_calib,fold,target_di,target_eib,target_il,country,brand,tier,stage,age_offtake_di,age_offtake_il,age_offtake_eib,err_di,abs_err_di
116,UK_APT_PN_2,2018-02-01,3,201711,28.52117919921875,201711,36.36803150931535,201711,64.88921070853411,-1,12.9771,21.01971679253104,33.996816792531035,UK,APT,PN,2,4.0,37.0,37.0,-15.54407919921875,15.54407919921875
117,UK_APT_PN_3,2018-02-01,3,201711,76.00275421142578,201711,68.70987610443449,201711,144.71263031586028,-1,21.1464,79.66833627737823,100.81473627737823,UK,APT,PN,3,5.0,37.0,37.0,-54.85635421142578,54.85635421142578
118,UK_APT_PN_4,2018-02-01,3,201711,33.47220230102539,201711,46.35759744708297,201711,79.82979974810837,-1,19.4128,30.455554193753148,49.86835419375315,UK,APT,PN,4,5.0,37.0,37.0,-14.05940230102539,14.05940230102539
119,UK_C&G_C&G_1,2018-02-01,3,201711,13.988875389099121,201711,24.851790803325432,201711,38.84066619242455,-1,8.951400000000003,22.43023147512894,31.381631475128945,UK,C&G,C&G,1,-99.0,37.0,37.0,-5.037475389099118,5.037475389099118
120,UK_C&G_C&G_2,2018-02-01,3,201711,16.11758804321289,201711,29.331581082255163,201711,45.44916912546805,-1,11.556,26.1716010304494,37.7276010304494,UK,C&G,C&G,2,2.0,37.0,37.0,-4.5615880432128915,4.5615880432128915
121,UK_C&G_C&G_3,2018-02-01,3,201711,56.62237548828125,201711,85.0017814226278,201711,141.62415691090905,-1,23.6007,67.42117937251706,91.02187937251708,UK,C&G,C&G,3,5.0,37.0,37.0,-33.02167548828125,33.02167548828125
122,UK_C&G_C&G_4,2018-02-01,3,201711,17.23008155822754,201711,46.217480740729584,201711,63.44756229895712,-1,14.2504,31.681767602529092,45.932167602529105,UK,C&G,C&G,4,2.0,37.0,37.0,-2.979681558227538,2.979681558227538
123,ANZ_APT_PF_1,2018-03-01,4,201711,30.601842880249023,201711,43.48175631990207,201711,74.0835992001511,-1,15.0372,60.330378337613794,75.36757833761379,ANZ,APT,PF,1,-2.0,38.0,38.0,-15.564642880249023,15.564642880249023
124,ANZ_APT_PF_2,2018-03-01,4,201711,69.81822204589844,201711,65.6251282978988,201711,135.44335034379725,-1,23.9022,81.54845781111631,105.45065781111632,ANZ,APT,PF,2,6.0,38.0,38.0,-45.91602204589844,45.91602204589844
125,ANZ_APT_PF_3,2018-03-01,4,201711,125.43404388427734,201711,124.64413134378627,201711,250.07817522806363,-1,110.5704,158.38457409349326,268.95497409349326,ANZ,APT,PF,3,8.0,38.0,38.0,-14.863643884277337,14.863643884277337
126,ANZ_APT_PF_4,2018-03-01,4,201711,80.97627258300781,201711,75.16831983226201,201711,156.1445924152698,-1,38.0916,88.89023201100618,126.9818320110062,ANZ,APT,PF,4,8.0,29.0,29.0,-42.88467258300781,42.88467258300781
127,ANZ_APT_PN_1,2018-03-01,4,201711,75.88455963134766,201711,63.91890609034443,201711,139.80346572169208,-1,28.7235,88.23547618207144,116.95897618207144,ANZ,APT,PN,1,10.0,38.0,38.0,-47.161059631347655,47.161059631347655
128,ANZ_APT_PN_2,2018-03-01,4,201711,86.359130859375,201711,100.74085373991966,201711,187.09998459929466,-1,53.145,138.6895063145755,191.8345063145755,ANZ,APT,PN,2,13.0,38.0,38.0,-33.214130859375,33.214130859375
129,ANZ_APT_PN_3,2018-03-01,4,201711,254.76040649414062,201711,212.97424312727733,201711,467.73464962141793,-1,224.6202,367.2932764308218,591.9134764308218,ANZ,APT,PN,3,18.0,38.0,38.0,-30.140206494140614,30.140206494140614
130,ANZ_APT_PN_4,2018-03-01,4,201711,133.99847412109375,201711,174.49315159893445,201711,308.4916257200282,-1,112.4712,197.3725827152044,309.8437827152044,ANZ,APT,PN,4,18.0,38.0,38.0,-21.527274121093754,21.527274121093754
131,ANZ_KC_GD_1,2018-03-01,4,201711,0.0,201711,7.876858794789829,201711,7.876858794789829,-1,0.0,4.320405108860943,4.320405108860943,ANZ,KC,GD,1,-99.0,38.0,38.0,0.0,0.0
132,ANZ_KC_GD_2,2018-03-01,4,201711,0.0,201711,9.259502232927261,201711,9.259502232927261,-1,0.0,6.1287650838950976,6.1287650838950976,ANZ,KC,GD,2,-99.0,38.0,38.0,0.0,0.0
133,ANZ_KC_GD_3,2018-03-01,4,201711,0.0,201711,20.62997318948704,201711,20.62997318948704,-1,0.0,12.020239420178394,12.020239420178394,ANZ,KC,GD,3,-99.0,38.0,38.0,0.0,0.0
134,ANZ_KC_GD_4,2018-03-01,4,201711,0.0,201711,11.99660684463217,201711,11.99660684463217,-1,0.0,11.719284029327453,11.719284029327453,ANZ,KC,GD,4,-99.0,38.0,38.0,0.0,0.0
135,ANZ_KC_GT_1,2018-03-01,4,201711,0.0,201711,30.243057210767027,201711,30.243057210767027,-1,0.0,40.365450033364354,40.365450033364354,ANZ,KC,GT,1,-99.0,38.0,38.0,0.0,0.0
136,ANZ_KC_GT_2,2018-03-01,4,201711,0.0,201711,42.34177341966295,201711,42.34177341966295,-1,0.0,36.7674481147533,36.7674481147533,ANZ,KC,GT,2,-99.0,38.0,38.0,0.0,0.0
137,ANZ_KC_GT_3,2018-03-01,4,201711,0.0,201711,92.92972099994898,201711,92.92972099994898,-1,0.0,110.77929868671741,110.77929868671741,ANZ,KC,GT,3,-99.0,38.0,38.0,0.0,0.0
138,DE_APT_PF_1,2018-03-01,4,201711,14.645486831665039,201711,24.844611141873692,201711,39.49009797353873,-1,17.0736,33.80744924298273,50.88104924298273,DE,APT,PF,1,-2.0,24.0,24.0,2.42811316833496,2.42811316833496
139,DE_APT_PF_2,2018-03-01,4,201711,43.37986755371094,201711,85.6931604314888,201711,129.07302798519976,-1,24.0928,131.76540927688748,155.85820927688752,DE,APT,PF,2,6.0,38.0,38.0,-19.287067553710937,19.287067553710937
140,DE_APT_PF_PRE,2018-03-01,4,201711,24.761524200439453,201711,25.221075351933205,201711,49.98259955237266,-1,17.029600000000002,64.06774580705661,81.09734580705661,DE,APT,PF,PRE,-2.0,34.0,34.0,-7.731924200439451,7.731924200439451
141,DE_APT_PN_1,2018-03-01,4,201711,72.37989044189453,201711,56.83788290452985,201711,129.2177733464244,-1,17.4792,77.53631902577409,95.0155190257741,DE,APT,PN,1,7.0,38.0,38.0,-54.90069044189453,54.90069044189453
142,DE_APT_PN_2,2018-03-01,4,201711,76.02921295166016,201711,126.56552976089327,201711,202.59474271255343,-1,56.4936,128.42861412710877,184.92221412710882,DE,APT,PN,2,9.0,38.0,38.0,-19.535612951660156,19.535612951660156
143,DE_APT_PN_3,2018-03-01,4,201711,97.89044189453125,201711,154.4373315838317,201711,252.32777347836296,-1,66.14959999999999,197.19386127014968,263.3434612701497,DE,APT,PN,3,7.0,38.0,38.0,-31.740841894531258,31.740841894531258
144,DE_APT_PN_4,2018-03-01,4,201711,92.08073425292969,201711,198.25188931776003,201711,290.33262357068975,-1,110.42320000000002,249.18386457494685,359.6070645749469,DE,APT,PN,4,11.0,38.0,38.0,18.342465747070335,18.342465747070335
145,DE_APT_PN_5,2018-03-01,4,201711,77.6073226928711,201711,133.23851565544751,201711,210.8458383483186,-1,65.3048,224.10881218159474,289.4136121815947,DE,APT,PN,5,10.0,38.0,38.0,-12.302522692871094,12.302522692871094
146,DE_APT_PN_PRE,2018-03-01,4,201711,64.19662475585938,201711,59.066533326630555,201711,123.26315808248992,-1,26.1456,51.58460802244794,77.73020802244795,DE,APT,PN,PRE,6.0,38.0,38.0,-38.05102475585937,38.05102475585937
147,NL_NC_PN_1,2018-03-01,4,201711,18.38260269165039,201711,105.84579232190858,201711,124.22839501355897,-1,5.8832,105.15943150604835,111.04263150604835,NL,NC,PN,1,-4.0,38.0,38.0,-12.49940269165039,12.49940269165039
148,NL_NC_PN_2,2018-03-01,4,201711,48.325096130371094,201711,92.9168686161902,201711,141.24196474656128,-1,9.028,115.88129945894535,124.90929945894536,NL,NC,PN,2,-3.0,38.0,38.0,-39.297096130371095,39.297096130371095
149,NL_NC_PN_3,2018-03-01,4,201711,63.58639907836914,201711,81.27379530462375,201711,144.8601943829929,-1,10.0912,84.48956313870056,94.58076313870058,NL,NC,PN,3,6.0,38.0,38.0,-53.49519907836914,53.49519907836914
150,NL_NC_PN_4,2018-03-01,4,201711,84.73759460449219,201711,199.94360198438235,201711,284.6811965888745,-1,42.3736,227.62902028560623,270.00262028560627,NL,NC,PN,4,17.0,38.0,38.0,-42.363994604492184,42.363994604492184
151,NL_NC_PN_5,2018-03-01,4,201711,69.11128234863281,201711,115.43943299339963,201711,184.55071534203245,-1,29.4576,128.74241112698866,158.2000111269886,NL,NC,PN,5,15.0,38.0,38.0,-39.65368234863281,39.65368234863281
152,NL_NC_PN_6,2018-03-01,4,201711,0.0,201711,40.31906243900691,201711,40.31906243900691,-1,0.0,53.044647606995795,53.044647606995795,NL,NC,PN,6,-99.0,38.0,38.0,0.0,0.0
153,UK_APT_PF_1,2018-03-01,4,201711,0.0,201711,17.40403545865801,201711,17.40403545865801,-1,0.0,25.245505365251827,25.245505365251827,UK,APT,PF,1,-99.0,13.0,13.0,0.0,0.0
154,UK_APT_PF_2,2018-03-01,4,201711,0.0,201711,19.869182688460626,201711,19.869182688460626,-1,0.0,16.162499276607473,16.162499276607473,UK,APT,PF,2,-99.0,10.0,10.0,0.0,0.0
155,UK_APT_PF_3,2018-03-01,4,201711,0.0,201711,48.37052533960096,201711,48.37052533960096,-1,0.0,77.62998816491935,77.62998816491935,UK,APT,PF,3,-99.0,18.0,18.0,0.0,0.0
156,UK_APT_PN_1,2018-03-01,4,201711,26.032028198242188,201711,21.612796858653862,201711,47.64482505689605,-1,13.293,19.01335354178719,32.30635354178719,UK,APT,PN,1,-99.0,38.0,38.0,-12.739028198242188,12.739028198242188
157,UK_APT_PN_2,2018-03-01,4,201711,36.625816345214844,201711,36.95427070829609,201711,73.58008705351094,-1,17.4996,23.06215683339389,40.561756833393886,UK,APT,PN,2,5.0,38.0,38.0,-19.126216345214843,19.126216345214843
158,UK_APT_PN_3,2018-03-01,4,201711,75.95069885253906,201711,69.94464499724009,201711,145.89534384977915,-1,59.4207,54.72224504305059,114.14294504305059,UK,APT,PN,3,6.0,38.0,38.0,-16.529998852539066,16.529998852539066
159,UK_APT_PN_4,2018-03-01,4,201711,61.26537322998047,201711,43.90457149856856,201711,105.16994472854903,-1,24.3672,35.309528375872844,59.67672837587285,UK,APT,PN,4,6.0,38.0,38.0,-36.89817322998047,36.89817322998047
160,UK_C&G_C&G_1,2018-03-01,4,201711,25.233184814453125,201711,21.480179560378087,201711,46.713364374831215,-1,12.3057,22.651551191207307,34.957251191207305,UK,C&G,C&G,1,-99.0,38.0,38.0,-12.927484814453125,12.927484814453125
161,UK_C&G_C&G_2,2018-03-01,4,201711,35.7695426940918,201711,28.017417447792234,201711,63.78696014188403,-1,18.7884,17.228215433750204,36.016615433750204,UK,C&G,C&G,2,3.0,38.0,38.0,-16.981142694091798,16.981142694091798
162,UK_C&G_C&G_3,2018-03-01,4,201711,85.13850402832031,201711,70.66757510625621,201711,155.80607913457652,-1,43.8714,65.71449728870732,109.58589728870732,UK,C&G,C&G,3,6.0,38.0,38.0,-41.26710402832031,41.26710402832031
163,UK_C&G_C&G_4,2018-03-01,4,201711,48.047767639160156,201711,45.31596096426317,201711,93.36372860342333,-1,23.652,27.67049456166949,51.322494561669494,UK,C&G,C&G,4,3.0,38.0,38.0,-24.395767639160155,24.395767639160155
164,ANZ_APT_PF_1,2018-04-01,5,201711,30.735145568847656,201711,30.6715367200043,201711,61.406682288851954,-1,15.4296,68.64752149061856,84.07712149061854,ANZ,APT,PF,1,-1.0,39.0,39.0,-15.305545568847656,15.305545568847656
165,ANZ_APT_PF_2,2018-04-01,5,201711,68.96542358398438,201711,49.373891727522484,201711,118.33931531150685,-1,24.8652,97.07245146036156,121.93765146036155,ANZ,APT,PF,2,7.0,39.0,39.0,-44.10022358398437,44.10022358398437
166,ANZ_APT_PF_3,2018-04-01,5,201711,124.00628662109375,201711,130.72527228615775,201711,254.7315589072515,-1,73.68029999999997,204.1453910541134,277.8256910541133,ANZ,APT,PF,3,9.0,39.0,39.0,-50.325986621093776,50.325986621093776
167,ANZ_APT_PF_4,2018-04-01,5,201711,90.94738006591797,201711,55.94206492925707,201711,146.88944499517504,-1,33.01199999999999,105.81812082551052,138.83012082551053,ANZ,APT,PF,4,9.0,30.0,30.0,-57.935380065917975,57.935380065917975
168,ANZ_APT_PN_1,2018-04-01,5,201711,70.7446060180664,201711,55.623651822257756,201711,126.36825784032416,-1,23.3127,87.60718254698679,110.91988254698678,ANZ,APT,PN,1,11.0,39.0,39.0,-47.43190601806641,47.43190601806641
169,ANZ_APT_PN_2,2018-04-01,5,201711,83.203857421875,201711,77.69500212848634,201711,160.89885955036135,-1,51.534,132.66601725430914,184.2000172543092,ANZ,APT,PN,2,14.0,39.0,39.0,-31.669857421875,31.669857421875
170,ANZ_APT_PN_3,2018-04-01,5,201711,253.1602325439453,201711,205.78273248116471,201711,458.94296502511,-1,253.5138,339.99577776908717,593.5095777690872,ANZ,APT,PN,3,19.0,39.0,39.0,0.35356745605469087,0.35356745605469087
171,ANZ_APT_PN_4,2018-04-01,5,201711,133.0557403564453,201711,164.21488698287223,201711,297.27062733931757,-1,123.6222,206.4894404042976,330.11164040429765,ANZ,APT,PN,4,19.0,39.0,39.0,-9.433540356445306,9.433540356445306
172,ANZ_KC_GD_1,2018-04-01,5,201711,0.0,201711,7.224740772828548,201711,7.224740772828548,-1,0.0,5.029960977501146,5.029960977501146,ANZ,KC,GD,1,-99.0,39.0,39.0,0.0,0.0
173,ANZ_KC_GD_2,2018-04-01,5,201711,0.0,201711,9.418416104858421,201711,9.418416104858421,-1,0.0,6.763705084612662,6.763705084612662,ANZ,KC,GD,2,-99.0,39.0,39.0,0.0,0.0
174,ANZ_KC_GD_3,2018-04-01,5,201711,0.0,201711,15.796274918107313,201711,15.796274918107313,-1,0.0,15.23243322736784,15.23243322736784,ANZ,KC,GD,3,-99.0,39.0,39.0,0.0,0.0
175,ANZ_KC_GD_4,2018-04-01,5,201711,0.0,201711,11.357171692993589,201711,11.357171692993589,-1,0.0,13.311931807685426,13.311931807685426,ANZ,KC,GD,4,-99.0,39.0,39.0,0.0,0.0
176,ANZ_KC_GT_1,2018-04-01,5,201711,0.0,201711,33.67517566746807,201711,33.67517566746807,-1,0.0,51.36619770942792,51.36619770942792,ANZ,KC,GT,1,-99.0,39.0,39.0,0.0,0.0
177,ANZ_KC_GT_2,2018-04-01,5,201711,0.0,201711,39.08672514656296,201711,39.08672514656296,-1,0.0,47.357562873066215,47.357562873066215,ANZ,KC,GT,2,-99.0,39.0,39.0,0.0,0.0
178,ANZ_KC_GT_3,2018-04-01,5,201711,0.0,201711,95.9898349149889,201711,95.9898349149889,-1,0.0,130.6026175637033,130.6026175637033,ANZ,KC,GT,3,-99.0,39.0,39.0,0.0,0.0
179,DE_APT_PF_1,2018-04-01,5,201711,23.7180118560791,201711,22.86587978790062,201711,46.583891643979726,-1,23.2544,13.611758876645446,36.866158876645436,DE,APT,PF,1,-1.0,25.0,25.0,-0.46361185607910116,0.46361185607910116
180,DE_APT_PF_2,2018-04-01,5,201711,35.95386505126953,201711,89.6333914364785,201711,125.58725648774804,-1,38.8104,96.85147652845887,135.6618765284589,DE,APT,PF,2,7.0,39.0,39.0,2.85653494873047,2.85653494873047
181,DE_APT_PF_PRE,2018-04-01,5,201711,19.611248016357422,201711,28.66103067689556,201711,48.272278693252986,-1,21.6888,36.59377430721654,58.28257430721654,DE,APT,PF,PRE,-1.0,35.0,35.0,2.0775519836425786,2.0775519836425786
182,DE_APT_PN_1,2018-04-01,5,201711,76.65980529785156,201711,60.171333010494685,201711,136.83113830834625,-1,27.6664,48.10519983333642,75.77159983333641,DE,APT,PN,1,8.0,39.0,39.0,-48.99340529785157,48.99340529785157
183,DE_APT_PN_2,2018-04-01,5,201711,92.43701934814453,201711,108.47117991964923,201711,200.90819926779375,-1,44.2328,88.44969161783743,132.68249161783746,DE,APT,PN,2,10.0,39.0,39.0,-48.204219348144534,48.204219348144534
184,DE_APT_PN_3,2018-04-01,5,201711,85.45663452148438,201711,131.1420078724962,201711,216.59864239398058,-1,58.3928,140.01311775934852,198.40591775934845,DE,APT,PN,3,8.0,39.0,39.0,-27.063834521484374,27.063834521484374
185,DE_APT_PN_4,2018-04-01,5,201711,122.6588363647461,201711,174.8891027487941,201711,297.5479391135402,-1,82.60240000000002,215.94229109984403,298.54469109984404,DE,APT,PN,4,12.0,39.0,39.0,-40.05643636474608,40.05643636474608
186,DE_APT_PN_5,2018-04-01,5,201711,95.69108581542969,201711,121.34771541020073,201711,217.03880122563044,-1,48.7584,172.87318741060037,221.6315874106004,DE,APT,PN,5,11.0,39.0,39.0,-46.932685815429686,46.932685815429686
187,DE_APT_PN_PRE,2018-04-01,5,201711,65.52031707763672,201711,42.58847875092967,201711,108.10879582856639,-1,21.9728,48.706931993570755,70.67973199357074,DE,APT,PN,PRE,7.0,39.0,39.0,-43.54751707763672,43.54751707763672
188,NL_NC_PN_1,2018-04-01,5,201711,33.48820495605469,201711,95.77644419069243,201711,129.2646491467471,-1,7.7088,88.96598370796015,96.67478370796015,NL,NC,PN,1,-3.0,39.0,39.0,-25.779404956054687,25.779404956054687
189,NL_NC_PN_2,2018-04-01,5,201711,32.46887969970703,201711,89.73723594582479,201711,122.20611564553182,-1,12.5128,95.80099385586792,108.31379385586791,NL,NC,PN,2,-2.0,39.0,39.0,-19.956079699707033,19.956079699707033
190,NL_NC_PN_3,2018-04-01,5,201711,51.95111846923828,201711,66.6646054451258,201711,118.61572391436408,-1,9.6224,70.21325739736008,79.83565739736008,NL,NC,PN,3,7.0,39.0,39.0,-42.32871846923828,42.32871846923828
191,NL_NC_PN_4,2018-04-01,5,201711,84.30266571044922,201711,162.68996022919902,201711,246.99262593964824,-1,45.8224,210.7582592323236,256.5806592323236,NL,NC,PN,4,18.0,39.0,39.0,-38.48026571044922,38.48026571044922
192,NL_NC_PN_5,2018-04-01,5,201711,58.39323806762695,201711,103.86703667332765,201711,162.2602747409546,-1,29.3688,119.1077686879655,148.4765686879655,NL,NC,PN,5,16.0,39.0,39.0,-29.024438067626953,29.024438067626953
193,NL_NC_PN_6,2018-04-01,5,201711,0.0,201711,36.53568703094684,201711,36.53568703094684,-1,0.0,48.00881284739299,48.00881284739299,NL,NC,PN,6,-99.0,39.0,39.0,0.0,0.0
194,UK_APT_PF_1,2018-04-01,5,201711,0.0,201711,16.988307709879972,201711,16.988307709879972,-1,0.0,23.371126572732404,23.371126572732404,UK,APT,PF,1,-99.0,14.0,14.0,0.0,0.0
195,UK_APT_PF_2,2018-04-01,5,201711,0.0,201711,19.514937893873753,201711,19.514937893873753,-1,0.0,16.849851371120078,16.849851371120078,UK,APT,PF,2,-99.0,11.0,11.0,0.0,0.0
196,UK_APT_PF_3,2018-04-01,5,201711,0.0,201711,40.99795044048317,201711,40.99795044048317,-1,0.0,82.86047237206084,82.86047237206084,UK,APT,PF,3,-99.0,19.0,19.0,0.0,0.0
197,UK_APT_PN_1,2018-04-01,5,201711,33.098968505859375,201711,22.246557969817637,201711,55.34552647567701,-1,9.7434,20.854779558171643,30.59817955817164,UK,APT,PN,1,-99.0,39.0,39.0,-23.355568505859374,23.355568505859374
198,UK_APT_PN_2,2018-04-01,5,201711,37.33403778076172,201711,31.60804585823758,201711,68.94208363899929,-1,17.4069,20.092052205747603,37.4989522057476,UK,APT,PN,2,6.0,39.0,39.0,-19.92713778076172,19.92713778076172
199,UK_APT_PN_3,2018-04-01,5,201711,96.11587524414062,201711,64.89694095301833,201711,161.01281619715894,-1,54.8001,47.79332429555443,102.59342429555443,UK,APT,PN,3,7.0,39.0,39.0,-41.315775244140625,41.315775244140625
200,UK_APT_PN_4,2018-04-01,5,201711,70.21910095214844,201711,36.56722209457407,201711,106.78632304672252,-1,18.5984,32.7702422608139,51.36864226081391,UK,APT,PN,4,7.0,39.0,39.0,-51.62070095214844,51.62070095214844
201,UK_C&G_C&G_1,2018-04-01,5,201711,29.959516525268555,201711,22.00451298062868,201711,51.96402950589723,-1,11.0259,21.710129404622982,32.73602940462298,UK,C&G,C&G,1,-99.0,39.0,39.0,-18.933616525268555,18.933616525268555
202,UK_C&G_C&G_2,2018-04-01,5,201711,38.33992004394531,201711,22.044666483713918,201711,60.38458652765923,-1,14.0364,25.195703411958647,39.232103411958654,UK,C&G,C&G,2,4.0,39.0,39.0,-24.303520043945312,24.303520043945312
203,UK_C&G_C&G_3,2018-04-01,5,201711,70.40571594238281,201711,56.59290983259417,201711,126.99862577497697,-1,44.5338,66.01695131331147,110.55075131331148,UK,C&G,C&G,3,7.0,39.0,39.0,-25.871915942382813,25.871915942382813
204,UK_C&G_C&G_4,2018-04-01,5,201711,54.83217239379883,201711,49.40129824521522,201711,104.23347063901406,-1,22.96,32.918582004763515,55.87858200476353,UK,C&G,C&G,4,4.0,39.0,39.0,-31.872172393798827,31.872172393798827
205,ANZ_APT_PF_1,2018-05-01,6,201711,31.317272186279297,201711,29.277725307460738,201711,60.59499749374004,-1,14.3262,57.91507575295706,72.24127575295705,ANZ,APT,PF,1,0.0,40.0,40.0,-16.991072186279297,16.991072186279297
206,ANZ_APT_PF_2,2018-05-01,6,201711,48.455284118652344,201711,43.24832434762897,201711,91.70360846628131,-1,26.9055,82.51238274114723,109.41788274114724,ANZ,APT,PF,2,8.0,40.0,40.0,-21.549784118652344,21.549784118652344
207,ANZ_APT_PF_3,2018-05-01,6,201711,118.6357421875,201711,127.25232977438935,201711,245.88807196188935,-1,74.3382,186.6042069276,260.94240692759996,ANZ,APT,PF,3,10.0,40.0,40.0,-44.2975421875,44.2975421875
208,ANZ_APT_PF_4,2018-05-01,6,201711,115.38890075683594,201711,73.86386771053299,201711,189.25276846736892,-1,28.3977,198.71000319961132,227.1077031996113,ANZ,APT,PF,4,10.0,31.0,31.0,-86.99120075683594,86.99120075683594
209,ANZ_APT_PN_1,2018-05-01,6,201711,52.14667892456055,201711,80.06435556478066,201711,132.21103448934122,-1,23.576400000000003,95.66204150632748,119.23844150632748,ANZ,APT,PN,1,12.0,40.0,40.0,-28.570278924560544,28.570278924560544
210,ANZ_APT_PN_2,2018-05-01,6,201711,99.98440551757812,201711,83.13517637510549,201711,183.1195818926836,-1,42.1605,128.5448290171406,170.70532901714063,ANZ,APT,PN,2,15.0,40.0,40.0,-57.823905517578126,57.823905517578126
211,ANZ_APT_PN_3,2018-05-01,6,201711,237.9471893310547,201711,178.9073109988016,201711,416.85450032985625,-1,197.2998,295.4350396904364,492.7348396904364,ANZ,APT,PN,3,20.0,40.0,40.0,-40.64738933105468,40.64738933105468
212,ANZ_APT_PN_4,2018-05-01,6,201711,172.0460662841797,201711,144.70502186985192,201711,316.7510881540316,-1,97.6752,315.5268401953643,413.20204019536425,ANZ,APT,PN,4,20.0,40.0,40.0,-74.37086628417968,74.37086628417968
213,ANZ_KC_GD_1,2018-05-01,6,201711,0.0,201711,5.746484560475158,201711,5.746484560475158,-1,0.0,13.274718671625127,13.274718671625127,ANZ,KC,GD,1,-99.0,40.0,40.0,0.0,0.0
214,ANZ_KC_GD_2,2018-05-01,6,201711,0.0,201711,7.558345869941959,201711,7.558345869941959,-1,0.0,14.637662233762255,14.637662233762255,ANZ,KC,GD,2,-99.0,40.0,40.0,0.0,0.0
215,ANZ_KC_GD_3,2018-05-01,6,201711,0.0,201711,22.984182775147367,201711,22.984182775147367,-1,0.0,30.65400711402605,30.65400711402605,ANZ,KC,GD,3,-99.0,40.0,40.0,0.0,0.0
216,ANZ_KC_GD_4,2018-05-01,6,201711,0.0,201711,11.371716417777261,201711,11.371716417777261,-1,0.0,42.73164785978688,42.73164785978688,ANZ,KC,GD,4,-99.0,40.0,40.0,0.0,0.0
